id,credit_score,isCtry1,isCtry2,isFemale,age,tenure,balance,products_number,credit_card,active_member,estimated_salary,churn
7577,719,0,1,1,22,7,114415.84,1,1,1,177497.4,0
7578,804,0,1,1,71,8,0,2,0,1,147995.96,0
7579,604,0,1,0,40,1,84315.02,1,0,0,36209.1,0
7580,782,0,0,1,27,3,0,2,1,0,143614.01,0
7581,512,1,0,0,42,9,93955.83,2,1,0,14828.54,0
7582,569,0,1,0,36,1,67087.69,1,1,0,154775.7,0
7583,597,1,0,1,22,6,101528.61,1,1,0,70529,1
7584,753,1,0,0,30,1,110824.52,1,1,1,57896.27,0
7585,430,0,1,1,33,8,0,1,1,1,69759.91,0
7586,756,0,1,0,28,8,179960.2,1,1,0,89938.08,0
7587,493,0,1,0,38,3,134006.77,1,1,0,89578.32,0
7588,777,1,0,1,37,10,121532.17,2,1,1,73464.88,0
7589,779,0,0,1,38,7,0,2,1,1,138542.87,0
7590,702,0,0,1,38,2,0,1,1,1,161888.63,0
7591,551,0,1,0,35,7,129717.3,2,0,0,86937.2,0
7592,749,1,0,0,22,4,94762.16,2,1,1,42241.54,0
7593,742,1,0,0,55,5,155196.17,1,0,1,121207.66,1
7594,752,1,0,0,29,4,129514.99,1,1,1,102930.46,0
7595,740,1,0,1,57,3,113386.36,2,1,1,65121.63,1
7596,576,0,1,0,24,3,0,1,0,1,78498.04,1
7597,637,0,0,0,43,3,172196.23,1,1,1,104769.96,0
7598,724,0,1,0,28,5,97612.12,1,1,1,96498.14,0
7599,685,0,1,0,20,4,104719.94,2,1,0,38691.34,0
7600,625,0,1,1,38,7,0,1,1,0,164804.02,0
7601,571,1,0,0,37,9,139592.98,3,1,0,104152.65,1
7602,584,0,0,1,29,4,0,2,1,0,88866.92,0
7603,550,0,1,1,22,7,139096.85,1,1,0,129890.94,0
7604,662,0,0,1,72,7,140301.72,1,0,1,179258.67,0
7605,803,0,0,0,43,3,0,1,1,0,72051.44,0
7606,615,0,1,0,66,7,0,2,1,1,74580.8,0
7607,481,0,0,0,39,1,111233.09,1,1,1,123995.15,0
7608,701,0,1,0,23,3,0,2,1,0,38960.59,0
7609,751,0,1,0,29,10,147737.63,1,0,1,94951.27,0
7610,675,0,1,0,35,8,0,2,1,1,56642.97,0
7611,733,1,0,0,40,5,125725.02,2,1,1,50783.1,0
7612,822,0,1,0,38,6,128289.7,3,1,0,9149.96,1
7613,559,0,1,1,46,5,0,1,1,0,21006.1,1
7614,731,1,0,1,49,4,88826.07,1,1,1,33759.41,1
7615,678,0,1,1,41,1,143443.61,1,1,0,196622.28,1
7616,645,0,1,1,68,9,0,4,1,1,176353.87,1
7617,701,0,1,0,29,2,0,2,1,0,176943.59,0
7618,554,0,0,0,26,8,149134.46,1,1,1,177966.24,0
7619,723,0,1,0,30,3,124119.54,1,1,0,162198.32,0
7620,766,1,0,0,44,3,116822.7,1,0,0,197643.24,0
7621,597,0,1,1,24,1,103219.47,1,1,0,60420.07,0
7622,574,0,1,0,41,1,0,2,0,0,70550,0
7623,655,1,0,1,40,0,81954.6,1,1,1,198798.44,1
7624,780,1,0,1,37,10,95196.26,1,1,0,126310.39,1
7625,672,0,0,0,43,5,0,2,1,1,64515.5,0
7626,717,0,1,0,38,7,0,2,1,1,158580.05,0
7627,521,0,1,1,32,2,136555.01,2,1,1,129353.21,0
7628,633,0,1,0,59,5,0,1,1,1,137273.97,0
7629,669,0,1,0,39,3,119452.03,1,1,1,171575.54,0
7630,740,0,1,0,44,9,0,1,0,1,96528,1
7631,462,1,0,1,24,9,69881.09,2,0,1,64421.02,0
7632,619,0,1,0,39,5,0,2,1,1,158444.61,0
7633,665,0,1,1,44,7,0,2,1,1,66548.58,0
7634,655,0,0,1,27,9,0,2,0,0,108008.05,0
7635,463,0,0,0,20,8,204223.03,1,1,0,128268.39,0
7636,799,0,1,1,63,1,110314.21,2,1,0,37464,1
7637,713,0,0,1,48,1,163760.82,1,0,0,157381.14,1
7638,807,1,0,1,31,1,141069.18,3,1,1,194257.11,0
7639,728,0,1,0,38,1,115934.74,1,1,1,139059.05,0
7640,582,0,1,0,52,2,151457.88,1,0,1,40893.61,0
7641,704,1,0,1,35,3,154206.07,2,1,1,40261.49,0
7642,714,0,1,1,26,9,89928.99,1,1,0,46203.31,0
7643,628,0,1,0,30,8,89182.09,1,1,1,13126.9,0
7644,809,1,0,0,41,1,79706.25,2,1,0,165675.01,0
7645,547,0,0,1,44,5,0,3,0,0,5459.07,1
7646,560,0,1,1,27,5,0,2,1,0,131919.48,0
7647,811,0,1,0,31,7,117799.28,1,1,1,182372.35,0
7648,584,0,1,0,26,4,0,2,1,0,147600.54,0
7649,691,0,1,0,28,1,0,2,0,0,92865.41,0
7650,680,1,0,0,34,6,146422.22,1,1,0,67142.97,1
7651,588,1,0,0,33,9,150186.22,2,1,1,65611.01,0
7652,721,1,0,0,40,6,100275.88,1,1,0,138564.48,1
7653,850,0,1,0,47,6,0,1,1,0,187391.02,1
7654,529,0,1,0,32,9,147493.89,1,1,0,33656.35,0
7655,622,0,1,0,43,8,0,2,1,0,100618.17,0
7656,683,0,1,1,42,8,0,2,0,1,198134.9,0
7657,575,0,1,0,29,4,121823.4,2,1,1,50368.87,0
7658,577,0,0,1,40,1,0,2,1,1,108787,0
7659,510,1,0,0,31,0,113688.63,1,1,0,33099.41,1
7660,652,0,0,1,40,7,100471.34,1,1,1,124550.88,0
7661,569,1,0,1,28,3,100032.52,1,1,0,5159.21,1
7662,687,0,0,0,31,3,0,2,0,0,48228.1,0
7663,822,0,1,0,32,8,116358,1,1,0,108798.36,0
7664,656,1,0,1,23,4,163549.63,1,0,1,21085.12,0
7665,745,1,0,0,51,3,99183.9,1,1,1,28922.25,0
7666,386,0,0,1,53,1,131955.07,1,1,1,62514.65,1
7667,684,0,0,1,41,1,134177.06,1,0,0,177506.66,0
7668,635,0,0,1,38,1,0,2,1,0,90605.05,0
7669,582,0,1,0,30,2,0,2,1,1,132029.95,0
7670,613,0,0,0,19,5,0,1,1,1,176903.35,0
7671,795,1,0,1,56,9,94348.94,1,1,0,29239.29,1
7672,659,0,1,1,32,2,155584.21,1,0,1,153662.88,0
7673,745,0,1,1,28,6,0,2,1,0,154389.18,0
7674,604,0,0,1,41,10,0,2,1,1,166224.39,0
7675,509,1,0,0,32,9,170661.47,1,1,1,21646.2,0
7676,706,1,0,1,29,6,185544.36,1,1,0,171037.63,0
7677,619,0,0,1,44,6,52831.13,1,1,1,112649.22,1
7678,572,1,0,0,51,8,97750.07,3,1,1,193014.26,1
7679,695,0,1,0,36,6,114007.5,2,1,0,118120.88,0
7680,543,0,1,1,71,1,104308.77,1,1,1,25650.04,0
7681,640,0,1,1,33,6,84719.13,2,1,1,113048.79,0
7682,672,0,1,0,39,2,0,2,1,0,87372.49,0
7683,701,0,1,0,39,9,140236.98,1,0,1,146651.99,0
7684,634,0,0,0,25,9,0,2,1,1,8227.91,0
7685,531,0,0,1,42,6,75302.85,2,0,0,57034.35,0
7686,699,0,1,0,27,1,0,2,1,0,93003.21,0
7687,605,0,1,1,51,9,104760.82,1,1,1,165574.54,1
7688,534,0,1,1,49,7,0,1,1,0,13566.48,1
7689,449,0,0,1,31,1,113693,1,0,0,82796.29,0
7690,684,0,0,1,36,5,174180.39,1,1,0,119830.08,0
7691,622,1,0,0,42,9,115766.26,1,0,0,72155.85,1
7692,714,0,1,1,40,0,0,2,1,0,62762.12,0
7693,712,0,0,1,48,8,0,2,1,0,183235.33,0
7694,783,0,1,1,72,5,121215.9,2,1,1,105206.48,0
7695,743,1,0,0,45,10,144677.19,3,1,0,22512.44,1
7696,683,0,1,0,36,5,115350.63,1,1,1,122305.91,0
7697,654,0,0,0,40,5,105683.63,1,1,0,173617.09,0
7698,700,0,1,0,37,1,135179.49,1,1,0,160670.37,0
7699,744,0,0,0,31,0,117551.23,1,1,0,158958.9,0
7700,645,1,0,0,25,1,157404.02,2,1,0,93073.04,0
7701,525,0,0,0,36,3,77910.23,1,1,0,67238.01,0
7702,732,0,1,0,25,0,110942.9,1,0,0,172576.56,0
7703,721,0,1,1,40,7,0,2,1,1,122580.48,0
7704,622,0,1,0,32,5,179305.09,1,1,1,149043.78,0
7705,654,1,0,0,31,5,150593.59,2,1,1,105218.45,0
7706,529,0,1,1,43,0,123815.86,1,1,1,78463.99,1
7707,720,0,0,1,59,6,0,2,1,1,160849.43,1
7708,850,1,0,1,25,8,69385.17,2,1,0,87834.24,0
7709,667,1,0,0,27,2,138032.15,1,1,0,166317.71,0
7710,620,0,1,0,41,3,0,2,1,1,137309.06,0
7711,616,0,1,0,29,9,0,1,1,1,166984.44,0
7712,637,1,0,1,46,2,143500.82,1,1,0,166996.46,1
7713,710,0,0,1,29,3,119670.18,1,1,0,188022.44,0
7714,717,0,0,0,33,1,99106.73,1,0,0,194467.23,0
7715,786,1,0,0,24,2,120135.55,2,1,1,125449.47,0
7716,651,0,1,1,39,8,0,1,1,0,137452.57,0
7717,530,0,1,1,55,4,120905.03,1,0,1,123475.88,1
7718,815,0,0,1,57,5,0,3,0,0,38941.44,1
7719,715,1,0,1,34,9,102277.52,1,0,0,177852.57,1
7720,496,1,0,1,55,4,125292.53,1,1,1,31532.96,1
7721,680,0,0,0,42,0,0,1,1,0,136377.21,0
7722,646,0,1,1,51,4,101629.3,1,0,0,130541.1,0
7723,807,1,0,0,47,1,171937.27,1,1,1,65636.92,0
7724,727,0,1,0,47,7,0,2,1,0,193305.35,0
7725,787,0,1,0,25,5,0,2,1,0,47307.9,0
7726,806,0,1,0,34,6,0,2,0,0,100809.99,0
7727,603,0,1,0,31,1,129743.75,1,1,0,109145.2,0
7728,649,0,0,0,32,1,0,1,0,1,91167.19,1
7729,547,1,0,0,41,3,151191.31,1,1,0,175295.89,1
7730,684,1,0,0,32,3,102630.13,2,1,1,127433.47,0
7731,477,0,1,1,57,9,114023.64,2,1,1,71167.17,1
7732,558,1,0,0,41,2,124227.14,1,1,1,111184.67,0
7733,695,0,1,1,23,1,0,2,1,1,141756.32,0
7734,592,0,0,0,35,6,80285.16,1,1,0,72678.75,1
7735,789,0,1,0,31,4,175477.15,1,1,1,172832.9,0
7736,597,0,1,1,29,1,132144.35,1,1,0,158086.33,0
7737,839,1,0,0,47,2,136911.07,1,1,1,168184.62,1
7738,405,1,0,0,31,5,133299.67,2,1,1,72950.14,0
7739,658,0,1,0,39,7,0,2,1,0,48378.4,0
7740,684,1,0,0,42,1,117691,1,1,1,23135.65,1
7741,633,0,1,0,35,10,0,2,1,0,65675.47,0
7742,589,0,1,0,46,9,0,2,1,0,170676.67,0
7743,750,1,0,1,37,1,133199.71,2,1,1,27366.77,0
7744,771,0,0,0,51,5,135506.58,3,1,1,152479.64,1
7745,812,1,0,0,33,2,127154.14,2,0,1,105383.49,0
7746,539,0,0,0,39,2,0,2,1,1,48189.94,0
7747,670,1,0,1,42,5,49508.79,3,1,1,100324.01,0
7748,673,0,1,0,41,5,0,1,1,1,65657.29,0
7749,538,0,1,1,62,3,75051.49,1,0,0,17682.02,1
7750,575,0,0,0,52,8,123925.23,1,0,0,111342.66,1
7751,682,0,1,0,41,6,0,2,0,1,134158.09,1
7752,712,0,1,0,33,3,153819.58,1,1,0,79176.09,1
7753,598,0,0,1,39,5,0,2,1,1,83103.46,0
7754,776,0,0,0,30,6,0,2,0,1,63908.86,0
7755,606,0,0,1,23,10,70417.79,1,0,1,90896.04,0
7756,686,0,0,0,38,7,111484.88,1,1,1,76076.2,0
7757,850,0,0,0,38,1,146343.98,1,0,1,103902.11,0
7758,642,0,1,0,72,1,160541,2,1,1,142223.94,0
7759,606,1,0,0,27,2,130274.26,2,1,0,147533.09,0
7760,627,0,1,1,21,7,98993.02,1,1,1,169156.64,0
7761,850,0,0,0,36,0,0,2,1,0,141242.57,0
7762,850,1,0,0,32,9,141827.33,2,1,1,149458.73,0
7763,724,0,1,1,40,6,110054.45,1,1,1,86950.72,0
7764,579,0,1,0,28,4,0,2,1,1,176925.69,0
7765,727,0,0,0,28,1,0,1,1,0,40357.39,0
7766,813,1,0,1,36,6,98088.09,1,0,1,26687.22,1
7767,642,0,1,0,48,9,118317.27,4,0,0,78702.98,1
7768,669,0,0,0,22,10,0,2,1,0,176163.74,0
7769,574,1,0,0,54,1,99774.5,1,0,0,4896.11,1
7770,774,0,1,1,32,4,0,2,0,0,114899.13,0
7771,735,0,1,1,38,1,0,3,0,0,92220.12,1
7772,639,0,0,1,27,8,133806.54,2,1,0,6251.3,0
7773,738,0,0,0,44,2,0,2,1,0,43018.82,1
7774,835,0,1,0,32,8,124993.29,2,1,1,27548.06,0
7775,637,0,0,1,44,0,157622.58,1,1,1,120454.2,0
7776,589,1,0,0,48,5,126111.61,1,0,1,133961.19,0
7777,591,0,1,0,42,9,161651.37,2,1,1,131753.97,0
7778,723,0,1,1,40,7,142856.95,2,0,0,38019.74,0
7779,831,1,0,0,44,3,111100.98,1,1,1,28144.07,1
7780,733,0,0,0,35,8,102918.38,1,1,1,45959.86,0
7781,731,0,1,1,30,5,0,2,1,0,189528.72,0
7782,654,0,1,0,47,10,0,2,1,0,170481.98,0
7783,828,0,1,0,37,4,0,2,1,0,94845.45,0
7784,590,0,0,0,22,7,125265.61,1,1,1,161253.08,0
7785,657,0,1,0,37,4,82500.28,1,1,1,115260.72,0
7786,531,1,0,1,64,2,175754.87,2,1,1,60721.4,0
7787,516,0,1,1,47,6,109387.33,1,0,0,121365.45,0
7788,561,0,1,0,37,1,100443.36,2,0,1,101693.73,0
7789,682,0,0,1,54,0,83102.72,2,1,1,54132.93,0
7790,575,0,0,0,28,7,0,1,1,1,10666.05,0
7791,623,0,1,1,28,4,0,2,1,0,41227.67,0
7792,642,0,1,1,40,7,0,2,1,0,10712.82,0
7793,779,0,1,1,48,2,115290.27,1,0,0,98912.69,1
7794,671,0,1,1,42,6,0,2,1,0,197202.48,0
7795,495,0,1,1,40,1,140197.71,2,1,0,150720.39,0
7796,850,0,1,1,28,1,105245.34,1,0,1,74780.13,0
7797,630,0,1,0,50,8,0,2,0,1,79377.45,0
7798,588,0,1,0,32,1,0,2,1,1,8763.87,0
7799,562,1,0,0,35,3,142296.13,1,0,1,177112.7,0
7800,740,0,0,1,56,4,99097.33,1,1,1,85016.64,1
7801,695,0,1,0,28,5,171069.39,2,1,1,88689.4,0
7802,589,0,1,1,39,7,0,2,0,0,95985.64,0
7803,607,0,1,1,31,1,102523.88,1,1,1,166792.71,0
7804,794,0,1,0,35,6,0,2,1,1,68730.91,0
7805,580,1,0,0,44,9,143391.07,1,0,0,146891.07,1
7806,644,1,0,1,44,8,106022.73,2,0,0,148727.42,0
7807,636,0,0,1,36,1,0,1,1,0,43134.58,0
7808,599,1,0,0,36,3,128960.21,2,1,1,40318.33,0
7809,507,0,1,1,35,2,0,2,1,0,97633.93,0
7810,682,0,1,1,48,7,0,2,1,0,65069.03,0
7811,714,0,1,1,24,7,0,2,1,0,166335,0
7812,696,0,1,1,25,8,126442.59,1,1,0,121904.44,0
7813,599,0,0,0,51,0,0,1,1,1,175235.99,0
7814,577,0,1,0,37,2,127261.35,1,1,0,56185.05,0
7815,733,0,0,1,32,5,0,2,1,0,131625.14,0
7816,647,0,1,1,33,4,0,1,1,0,152323.04,0
7817,831,0,1,1,34,2,0,2,0,0,165840.94,0
7818,543,1,0,0,30,6,73481.05,1,1,1,176692.65,0
7819,679,0,1,0,34,7,160515.37,1,1,0,121904.14,0
7820,713,1,0,1,61,4,149525.34,2,1,0,123663.63,0
7821,690,1,0,0,43,2,166522.78,1,0,0,119644.59,1
7822,751,0,1,0,29,1,135536.5,1,1,0,66825.33,0
7823,613,1,0,1,43,10,120481.69,1,0,0,94875.03,1
7824,701,0,0,0,28,1,103421.32,1,0,1,76304.73,0
7825,698,0,1,0,33,5,135658.73,2,0,1,39755,0
7826,451,0,1,1,36,2,0,2,1,1,180142.42,0
7827,665,0,1,0,28,8,191402.82,2,1,0,83238.4,0
7828,726,1,0,0,50,9,94504.35,1,0,1,5078.9,0
7829,608,1,0,1,44,5,126147.84,1,0,1,132424.69,1
7830,549,0,1,1,46,7,0,1,1,1,109057.56,0
7831,803,0,1,0,33,6,0,2,1,0,115676.61,0
7832,663,0,1,0,43,4,87624.03,2,1,0,149401.33,0
7833,558,0,1,1,45,1,153697.53,2,0,0,89891.4,1
7834,714,0,1,1,25,4,0,2,0,0,82500.84,0
7835,704,0,1,0,39,5,0,1,1,0,6416.92,0
7836,805,1,0,1,45,9,116585.97,1,1,0,189428.75,1
7837,659,1,0,0,34,9,134464.58,2,1,0,178833.34,0
7838,738,1,0,0,62,10,83008.31,1,1,1,42766.03,0
7839,635,0,0,0,35,2,113635.16,1,1,0,90883.12,0
7840,530,0,0,1,36,7,0,2,1,0,80619.09,0
7841,661,1,0,0,41,5,122552.48,2,0,1,120646.4,0
7842,531,0,0,0,31,2,118899.45,2,0,0,41409.36,0
7843,694,0,1,1,29,5,99713.87,1,0,0,112317.89,0
7844,731,0,1,1,36,6,0,1,0,0,152128.36,0
7845,556,0,1,1,36,2,134208.22,1,0,1,177670.57,0
7846,647,1,0,1,41,1,85906.65,3,1,0,189159.97,0
7847,850,1,0,0,32,3,137714.25,1,0,1,159403.68,0
7848,573,0,0,0,33,1,160777.9,1,1,1,149536.15,0
7849,591,0,1,0,45,5,0,2,1,1,155492.87,0
7850,723,0,1,0,21,4,0,2,0,0,24847.02,0
7851,617,0,1,0,25,1,102585.88,2,1,1,115387.4,0
7852,704,1,0,1,39,10,102556.18,2,1,0,171971.25,1
7853,457,1,0,0,42,4,126772.57,1,0,1,126106.4,0
7854,787,1,0,1,38,3,158373.23,1,1,1,28228.35,0
7855,651,0,1,1,34,9,0,2,1,0,138113.71,0
7856,612,1,0,0,42,5,141927.1,1,1,1,43018.98,0
7857,828,0,0,0,47,1,109876.82,2,1,0,83611.45,1
7858,724,0,1,1,34,2,0,2,1,1,118863.38,0
7859,648,1,0,0,44,9,111369.79,2,1,1,91947.74,0
7860,569,0,0,0,35,3,116969.35,1,0,0,94488.82,0
7861,765,1,0,1,34,8,136729.51,2,0,0,47058.21,0
7862,577,1,0,1,44,1,152086.15,1,0,1,44719.5,1
7863,603,0,0,0,46,2,0,2,1,0,174478.54,0
7864,568,0,0,0,28,1,127289.28,1,0,0,45611.51,0
7865,748,1,0,0,45,2,119852.01,1,0,0,73853.94,1
7866,573,0,0,0,38,4,0,2,1,1,196517.43,0
7867,771,0,0,1,41,5,0,2,0,1,92914.67,0
7868,763,0,1,0,35,9,0,1,1,1,31372.91,0
7869,410,0,1,1,35,7,117183.74,1,1,1,109733.73,0
7870,728,0,1,0,33,8,129907.63,1,0,1,36083.96,0
7871,655,0,0,1,78,2,0,2,0,1,188435.38,0
7872,580,1,0,1,36,6,145387.32,2,1,1,169963.2,1
7873,712,0,1,0,35,7,124616.23,1,1,1,69320.97,0
7874,680,0,1,0,31,9,0,2,1,0,36145.53,0
7875,383,0,0,1,48,8,95808.19,1,0,0,137702.01,1
7876,721,0,1,0,35,10,0,2,1,0,71594.26,0
7877,620,0,1,1,42,1,0,2,0,1,65565.92,0
7878,774,0,0,1,36,8,117152.3,1,0,0,101828.39,0
7879,563,0,1,0,35,3,106250.72,1,0,0,39546.32,0
7880,850,1,0,1,27,8,111837.78,2,1,1,110805.79,0
7881,681,0,1,0,47,9,97023.21,1,1,1,2168.13,0
7882,631,0,1,1,31,8,137687.72,1,1,0,190067.12,0
7883,614,0,0,1,40,3,113348.5,1,1,1,77789.01,0
7884,704,0,0,0,24,10,122109.78,1,1,1,127654.37,0
7885,786,0,1,0,32,2,120452.4,2,0,0,79602.86,0
7886,534,0,1,1,53,7,0,2,1,1,80619.17,0
7887,590,0,0,0,34,0,65812.35,2,0,1,160346.3,0
7888,583,0,0,1,40,3,54428.37,1,1,0,109638.78,1
7889,656,0,1,1,75,3,0,2,1,1,1276.87,0
7890,597,0,1,0,33,9,0,2,1,0,49374.82,0
7891,588,1,0,1,48,1,143279.58,2,1,0,31580.8,1
7892,667,1,0,0,32,0,103846.65,1,1,0,20560.69,0
7893,627,0,1,0,37,2,125190.86,1,0,1,84584.69,0
7894,708,0,1,1,33,8,0,2,0,1,15246.83,0
7895,641,0,1,0,65,6,38340.02,1,1,0,32607.77,1
7896,527,1,0,1,28,2,123802.98,2,1,1,155846.69,0
7897,592,0,1,0,37,3,96651.03,1,1,1,3232.82,0
7898,465,0,1,0,33,8,0,2,1,0,177668.55,0
7899,628,0,1,0,39,6,0,2,0,0,134441.6,0
7900,678,0,1,0,43,1,133237.21,1,1,0,111032.79,1
7901,570,0,1,1,61,6,142105.35,1,1,1,45214.04,0
7902,815,0,1,0,37,1,166115.42,1,1,0,67208.3,0
7903,817,0,1,1,37,6,81070.34,2,1,0,80985.88,0
7904,717,0,1,0,35,4,0,1,1,1,167573.06,0
7905,641,0,1,1,53,0,123835.52,2,0,1,160110.65,0
7906,624,0,1,0,51,10,123401.43,2,1,1,127825.25,0
7907,579,1,0,0,49,4,169377.31,1,1,1,123535.05,0
7908,698,0,1,0,38,2,130015.24,1,1,1,41595.3,0
7909,645,0,1,0,32,4,0,2,0,1,97628.08,0
7910,691,0,1,0,34,8,133936.04,2,1,0,91359.79,0
7911,638,0,1,0,34,6,114543.27,1,1,1,97755.29,0
7912,705,0,1,1,31,3,119794.67,1,0,0,182528.44,0
7913,720,0,1,0,33,9,0,2,1,1,142956.48,0
7914,553,0,0,0,44,4,0,1,1,0,10789.3,0
7915,658,0,1,1,29,8,0,2,0,1,130461.09,0
7916,648,1,0,1,32,8,157138.99,3,1,0,190994.48,1
7917,636,0,0,0,45,3,0,2,1,1,159463.8,0
7918,527,1,0,1,41,10,136733.24,1,1,1,57589.29,0
7919,717,1,0,1,28,9,82498.14,2,0,0,40437.67,0
7920,614,0,0,0,39,3,151914.93,1,0,0,56459.45,0
7921,737,0,1,0,43,0,80090.93,1,1,0,39920,1
7922,587,0,0,0,51,3,83739.32,1,0,1,148798.45,0
7923,682,0,1,1,35,2,181166.44,1,1,1,63737.19,1
7924,710,0,1,0,38,3,130588.82,1,1,1,154997.64,0
7925,507,0,1,0,42,6,0,2,1,0,34777.23,0
7926,609,1,0,0,33,6,94126.67,1,0,0,93718.16,0
7927,786,0,1,0,32,9,0,2,1,0,133112.41,0
7928,688,0,1,0,38,7,148045.68,1,1,0,175479.92,1
7929,710,0,1,0,38,2,0,2,1,0,96.27,0
7930,779,0,0,0,33,3,0,2,1,0,30804.68,0
7931,733,0,1,1,44,6,168165.84,1,0,1,197193.49,0
7932,583,1,0,1,26,10,72835.56,2,1,0,96792.15,0
7933,627,0,1,0,41,3,0,2,1,0,132719.8,0
7934,666,1,0,0,31,3,123212.08,2,1,1,112157.31,0
7935,620,0,0,0,38,0,0,2,1,1,38015.34,0
7936,614,0,0,1,39,6,0,2,1,1,164018.98,0
7937,606,0,1,0,40,6,119501.88,2,1,0,46774.94,0
7938,700,1,0,1,39,5,144550.83,2,1,1,189664.43,0
7939,677,1,0,0,34,3,126729.41,1,1,1,26106.39,1
7940,850,1,0,0,36,5,119984.07,1,1,0,191535.11,1
7941,564,0,1,0,35,4,0,1,1,0,158937.55,0
7942,771,0,0,1,56,2,0,1,1,1,25222.6,1
7943,620,0,0,0,42,9,121490.05,1,1,1,29296.74,0
7944,610,0,0,0,46,5,91897.8,1,1,0,54394.28,0
7945,609,0,0,0,39,2,139443.75,2,1,0,9234.06,0
7946,683,1,0,0,35,5,144961.97,1,0,1,26796.73,0
7947,633,1,0,0,42,3,126041.02,1,0,1,11796.89,0
7948,676,1,0,0,28,1,69459.05,2,1,1,128461.29,0
7949,693,0,1,0,38,7,198338.77,2,1,1,14278.18,0
7950,709,0,1,0,36,0,0,2,1,0,46811.77,0
7951,569,1,0,0,35,2,109196.66,3,1,0,109393.19,1
7952,684,0,0,1,38,3,134168.5,3,1,0,3966.5,1
7953,565,0,1,0,34,6,0,1,1,1,63173.64,0
7954,681,0,1,0,29,8,0,1,1,0,66367.33,0
7955,503,0,0,1,36,9,0,2,1,1,16274.67,0
7956,656,0,1,0,40,2,0,2,1,1,180553.48,0
7957,566,1,0,0,65,4,120100.41,1,1,0,107563.16,1
7958,592,0,1,1,62,5,0,1,1,1,100941.57,0
7959,687,0,0,1,50,5,0,2,1,0,110230.4,0
7960,686,0,0,0,22,8,0,2,0,0,142331.85,0
7961,616,0,0,0,30,2,0,2,1,0,199099.51,0
7962,494,0,0,0,67,5,0,2,1,1,85890.16,0
7963,534,0,1,0,38,3,0,1,0,0,143938.27,0
7964,695,0,0,1,31,8,0,2,0,1,131644.41,0
7965,579,0,0,1,31,9,0,2,1,0,112395.98,0
7966,432,1,0,0,38,2,135559.8,2,1,1,71856.3,0
7967,816,1,0,1,25,2,150355.35,2,1,1,35770.84,0
7968,730,0,1,1,37,1,0,2,1,1,124364.63,0
7969,593,0,1,1,35,6,133489.12,2,1,1,78101.29,0
7970,715,1,0,1,37,9,105489.31,1,0,0,143096.49,1
7971,775,1,0,0,25,10,60205.2,2,1,0,14073.11,0
7972,539,0,1,0,38,5,0,2,1,0,47388.41,0
7973,576,0,0,0,19,6,0,2,0,0,72306.07,0
7974,617,0,0,0,50,7,0,1,1,0,184839.7,1
7975,688,0,1,0,40,6,0,1,1,1,47886.44,0
7976,608,0,1,0,33,4,0,1,0,1,130474.03,0
7977,597,0,0,0,35,9,0,3,0,1,73181.39,1
7978,670,0,1,1,42,6,112333.63,1,1,1,65706.86,0
7979,616,1,0,1,57,7,116936.81,1,1,1,104379.36,0
7980,579,1,0,1,50,5,117721.02,1,0,1,192146.63,1
7981,786,0,1,0,37,7,165896.22,2,1,1,66977.68,0
7982,704,0,0,1,44,9,153656.85,1,1,0,158742.81,0
7983,796,0,1,1,50,1,94164,1,1,1,189414.74,0
7984,598,0,0,0,39,1,0,2,1,0,159130.32,0
7985,602,0,1,0,49,0,191808.73,1,0,0,97640.2,0
7986,619,0,1,0,58,5,152199.33,1,1,1,86022.09,0
7987,492,1,0,1,52,8,125396.24,1,1,0,10014.72,1
7988,641,1,0,0,41,7,104405.54,3,1,0,17384.21,0
7989,518,0,1,1,27,1,133801.49,1,1,1,143315.57,0
7990,623,0,0,1,40,4,0,3,1,0,31669.18,0
7991,733,0,1,1,28,5,0,2,0,0,12761.16,0
7992,625,1,0,0,42,6,100047.33,1,1,0,93429.95,0
7993,759,0,1,1,31,1,109848.6,1,1,1,42012.55,0
7994,604,0,1,1,32,7,127849.38,1,1,0,15798.7,0
7995,512,0,0,1,46,3,0,2,1,1,56408.14,0
7996,520,0,1,1,29,8,95947.76,1,1,0,4696.44,0
7997,805,0,0,0,26,2,0,2,1,1,25042.1,0
7998,626,0,1,0,43,4,137638.69,1,1,0,130442.08,1
7999,656,0,1,0,38,10,0,1,1,1,136521.82,0
8000,785,0,0,0,41,7,0,2,1,1,199108.88,0
8001,553,0,1,0,31,6,0,2,0,0,124596.63,0
8002,569,0,1,1,44,4,0,2,0,0,134394.78,0
8003,670,0,1,0,38,10,89416.99,1,0,0,144275.39,0
8004,586,0,0,0,42,6,0,2,1,1,123410.23,0
8005,617,0,0,1,45,1,0,1,1,0,143298.06,0
8006,508,0,1,1,60,7,143262.04,1,1,1,129562.74,0
8007,624,0,0,1,35,7,119656.45,2,1,1,4595.05,0
8008,654,0,1,0,29,4,132954.64,1,1,1,146715.07,0
8009,681,1,0,1,44,3,105206.7,2,1,1,163558.36,0
8010,578,0,0,0,28,4,0,2,0,0,6947.09,0
8011,621,0,0,1,37,9,83061.26,2,1,0,9170.54,0
8012,632,0,1,0,40,5,147650.68,1,1,1,199674.83,0
8013,644,0,1,0,44,5,73348.56,1,1,0,157166.79,1
8014,821,0,1,0,28,2,0,2,1,0,46072.52,0
